X_coord,Y_coord,key,dateCollected,type,ID,rep,depth,block,depth1,ol_bd,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,grid,lat,lon
903,504417.6063,252387.0412,SP272,30/10/2012,SP,27,1,2,1,15,FALSE,1.11,0.23,44.9,7.092884,31.85,0.23,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
904,504417.6063,252387.0412,SP272,30/10/2012,SP,27,1,2,1,15,FALSE,1.11,0.23,44.9,7.092884,31.85,0.23,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
906,504417.6063,252387.0412,SP272,30/10/2012,SP,27,2,2,1,15,FALSE,1.21,0.22,56.6,7.092884,40.15,0.22,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
907,504417.6063,252387.0412,SP272,30/10/2012,SP,27,2,2,1,15,FALSE,1.21,0.22,56.6,7.092884,40.15,0.22,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
909,504417.6063,252387.0412,SP272,30/10/2012,SP,27,3,2,1,15,FALSE,1.44,0.23,38.2,7.092884,27.09,0.23,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
910,504417.6063,252387.0412,SP272,30/10/2012,SP,27,3,2,1,15,FALSE,1.44,0.23,38.2,7.092884,27.09,0.23,1.2075,1.3,1.1275,0.1725,TL0441752387,52.159892,-0.47497972
912,504417.6063,252387.0412,SP273,30/10/2012,SP,27,1,3,1,30,FALSE,1.35,0.16,50.9,7.092884,36.1,0.16,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
913,504417.6063,252387.0412,SP273,30/10/2012,SP,27,1,3,1,30,FALSE,1.35,0.16,50.9,7.092884,36.1,0.16,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
915,504417.6063,252387.0412,SP273,30/10/2012,SP,27,2,3,1,30,FALSE,1.38,0.15,44.4,7.092884,31.49,0.15,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
916,504417.6063,252387.0412,SP273,30/10/2012,SP,27,2,3,1,30,FALSE,1.38,0.15,44.4,7.092884,31.49,0.15,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
918,504417.6063,252387.0412,SP273,30/10/2012,SP,27,3,3,1,30,FALSE,1.5,0.15,44.5,7.092884,31.56,0.15,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
919,504417.6063,252387.0412,SP273,30/10/2012,SP,27,3,3,1,30,FALSE,1.5,0.15,44.5,7.092884,31.56,0.15,1.3115,1.38,1.24,0.14,TL0441752387,52.159892,-0.47497972
921,504417.6063,252387.0412,SP274,30/10/2012,SP,27,1,4,1,50,FALSE,1.43,0.12,49.6,7.092884,35.18,0.12,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
922,504417.6063,252387.0412,SP274,30/10/2012,SP,27,1,4,1,50,FALSE,1.43,0.12,49.6,7.092884,35.18,0.12,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
924,504417.6063,252387.0412,SP274,30/10/2012,SP,27,2,4,1,50,FALSE,1.45,0.13,46.5,7.092884,32.98,0.13,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
925,504417.6063,252387.0412,SP274,30/10/2012,SP,27,2,4,1,50,FALSE,1.45,0.13,46.5,7.092884,32.98,0.13,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
927,504417.6063,252387.0412,SP274,30/10/2012,SP,27,3,4,1,50,FALSE,1.62,0.13,45.5,7.092884,32.27,0.13,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
928,504417.6063,252387.0412,SP274,30/10/2012,SP,27,3,4,1,50,FALSE,1.62,0.13,45.5,7.092884,32.27,0.13,1.4125,1.49,1.365,0.125,TL0441752387,52.159892,-0.47497972
930,504422.9984,252314.8745,SP341,01/11/2012,SP,34,1,1,1,5,FALSE,0.85,0.49,50.3,7.092884,35.68,0.49,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
931,504422.9984,252314.8745,SP341,01/11/2012,SP,34,1,1,1,5,FALSE,0.85,0.49,50.3,7.092884,35.68,0.49,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
933,504422.9984,252314.8745,SP341,01/11/2012,SP,34,2,1,1,5,FALSE,0.89,0.43,54.8,7.092884,38.87,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
934,504422.9984,252314.8745,SP341,01/11/2012,SP,34,2,1,1,5,FALSE,0.89,0.43,54.8,7.092884,38.87,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
936,504422.9984,252314.8745,SP341,01/11/2012,SP,34,3,1,1,5,FALSE,0.95,0.43,62.6,7.092884,44.4,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
937,504422.9984,252314.8745,SP341,01/11/2012,SP,34,3,1,1,5,FALSE,0.95,0.43,62.6,7.092884,44.4,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0442252314,52.159235,-0.47492908
939,504422.9984,252314.8745,SP342,01/11/2012,SP,34,1,2,1,15,FALSE,1.22,0.31,42.6,7.092884,30.22,0.31,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
940,504422.9984,252314.8745,SP342,01/11/2012,SP,34,1,2,1,15,FALSE,1.22,0.31,42.6,7.092884,30.22,0.31,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
942,504422.9984,252314.8745,SP342,01/11/2012,SP,34,2,2,1,15,FALSE,1.28,0.21,44,7.092884,31.21,0.21,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
943,504422.9984,252314.8745,SP342,01/11/2012,SP,34,2,2,1,15,FALSE,1.28,0.21,44,7.092884,31.21,0.21,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
945,504422.9984,252314.8745,SP342,01/11/2012,SP,34,3,2,1,15,FALSE,1.18,0.32,42.4,7.092884,30.07,0.32,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
946,504422.9984,252314.8745,SP342,01/11/2012,SP,34,3,2,1,15,FALSE,1.18,0.32,42.4,7.092884,30.07,0.32,1.2075,1.3,1.1275,0.1725,TL0442252314,52.159235,-0.47492908
948,504422.9984,252314.8745,SP343,01/11/2012,SP,34,1,3,1,30,FALSE,1.15,0.27,25.5,7.092884,18.09,0.27,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
949,504422.9984,252314.8745,SP343,01/11/2012,SP,34,1,3,1,30,FALSE,1.15,0.27,25.5,7.092884,18.09,0.27,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
951,504422.9984,252314.8745,SP343,01/11/2012,SP,34,2,3,1,30,FALSE,1.08,0.2,39.2,7.092884,27.8,0.2,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
952,504422.9984,252314.8745,SP343,01/11/2012,SP,34,2,3,1,30,FALSE,1.08,0.2,39.2,7.092884,27.8,0.2,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
954,504422.9984,252314.8745,SP343,01/11/2012,SP,34,3,3,1,30,FALSE,1.3,0.21,45.4,7.092884,32.2,0.21,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
955,504422.9984,252314.8745,SP343,01/11/2012,SP,34,3,3,1,30,FALSE,1.3,0.21,45.4,7.092884,32.2,0.21,1.3115,1.38,1.24,0.14,TL0442252314,52.159235,-0.47492908
957,504422.9984,252314.8745,SP344,01/11/2012,SP,34,1,4,1,50,FALSE,1.44,0.2,45.5,7.092884,32.27,0.2,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
958,504422.9984,252314.8745,SP344,01/11/2012,SP,34,1,4,1,50,FALSE,1.44,0.2,45.5,7.092884,32.27,0.2,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
960,504422.9984,252314.8745,SP344,01/11/2012,SP,34,2,4,1,50,FALSE,1.5,0.17,47.1,7.092884,33.41,0.17,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
961,504422.9984,252314.8745,SP344,01/11/2012,SP,34,2,4,1,50,FALSE,1.5,0.17,47.1,7.092884,33.41,0.17,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
963,504422.9984,252314.8745,SP344,01/11/2012,SP,34,3,4,1,50,FALSE,1.38,0.17,26.4,7.092884,18.73,0.17,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
964,504422.9984,252314.8745,SP344,01/11/2012,SP,34,3,4,1,50,FALSE,1.38,0.17,26.4,7.092884,18.73,0.17,1.4125,1.49,1.365,0.125,TL0442252314,52.159235,-0.47492908
966,504427.8586,252446.7623,SP211,18/10/2012,SP,21,1,1,1,5,FALSE,1.05,0.34,46.5,7.092884,32.98,0.34,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
967,504427.8586,252446.7623,SP211,18/10/2012,SP,21,1,1,1,5,FALSE,1.05,0.34,46.5,7.092884,32.98,0.34,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
969,504427.8586,252446.7623,SP211,18/10/2012,SP,21,2,1,1,5,FALSE,1.04,0.33,60.1,7.092884,42.63,0.33,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
970,504427.8586,252446.7623,SP211,18/10/2012,SP,21,2,1,1,5,FALSE,1.04,0.33,60.1,7.092884,42.63,0.33,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
972,504427.8586,252446.7623,SP211,18/10/2012,SP,21,3,1,1,5,FALSE,1.15,0.26,49.3,7.092884,34.97,0.26,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
973,504427.8586,252446.7623,SP211,18/10/2012,SP,21,3,1,1,5,FALSE,1.15,0.26,49.3,7.092884,34.97,0.26,0.999833333333333,1.1,0.9175,0.1825,TL0442752446,52.16042,-0.47481546
975,504427.8586,252446.7623,SP212,18/10/2012,SP,21,3,2,1,15,FALSE,1.42,0.17,54.1,7.092884,38.37,0.17,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
976,504427.8586,252446.7623,SP212,18/10/2012,SP,21,3,2,1,15,FALSE,1.42,0.17,54.1,7.092884,38.37,0.17,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
978,504427.8586,252446.7623,SP212,18/10/2012,SP,21,2,2,1,15,FALSE,1.33,0.19,49.6,7.092884,35.18,0.19,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
979,504427.8586,252446.7623,SP212,18/10/2012,SP,21,2,2,1,15,FALSE,1.33,0.19,49.6,7.092884,35.18,0.19,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
981,504427.8586,252446.7623,SP212,18/10/2012,SP,21,1,2,1,15,FALSE,1.3,0.16,50.7,7.092884,35.96,0.16,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
982,504427.8586,252446.7623,SP212,18/10/2012,SP,21,1,2,1,15,FALSE,1.3,0.16,50.7,7.092884,35.96,0.16,1.2075,1.3,1.1275,0.1725,TL0442752446,52.16042,-0.47481546
984,504427.8586,252446.7623,SP213,18/10/2012,SP,21,1,3,1,30,FALSE,1.29,0.14,41.8,7.092884,29.65,0.14,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
985,504427.8586,252446.7623,SP213,18/10/2012,SP,21,1,3,1,30,FALSE,1.29,0.14,41.8,7.092884,29.65,0.14,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
987,504427.8586,252446.7623,SP213,18/10/2012,SP,21,2,3,1,30,FALSE,1.48,0.17,47,7.092884,33.34,0.17,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
988,504427.8586,252446.7623,SP213,18/10/2012,SP,21,2,3,1,30,FALSE,1.48,0.17,47,7.092884,33.34,0.17,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
990,504427.8586,252446.7623,SP213,18/10/2012,SP,21,3,3,1,30,FALSE,1.57,0.14,51.6,7.092884,36.6,0.14,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
991,504427.8586,252446.7623,SP213,18/10/2012,SP,21,3,3,1,30,FALSE,1.57,0.14,51.6,7.092884,36.6,0.14,1.3115,1.38,1.24,0.14,TL0442752446,52.16042,-0.47481546
993,504427.8586,252446.7623,SP214,18/10/2012,SP,21,3,4,1,50,FALSE,1.49,0.18,42.5,7.092884,30.14,0.18,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
994,504427.8586,252446.7623,SP214,18/10/2012,SP,21,3,4,1,50,FALSE,1.49,0.18,42.5,7.092884,30.14,0.18,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
996,504427.8586,252446.7623,SP214,18/10/2012,SP,21,1,4,1,50,FALSE,1.54,0.13,49.5,7.092884,35.11,0.13,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
997,504427.8586,252446.7623,SP214,18/10/2012,SP,21,1,4,1,50,FALSE,1.54,0.13,49.5,7.092884,35.11,0.13,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
999,504427.8586,252446.7623,SP214,18/10/2012,SP,21,2,4,1,50,FALSE,1.49,0.18,52.6,7.092884,37.31,0.18,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
1000,504427.8586,252446.7623,SP214,18/10/2012,SP,21,2,4,1,50,FALSE,1.49,0.18,52.6,7.092884,37.31,0.18,1.4125,1.49,1.365,0.125,TL0442752446,52.16042,-0.47481546
1002,504433.189,252335.545,PA391,09/10/2012,PA,39,2,1,1,5,FALSE,0.93,0.46,49.4,7.092884,35.04,0.46,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1003,504433.189,252335.545,PA391,09/10/2012,PA,39,2,1,1,5,FALSE,0.93,0.46,49.4,7.092884,35.04,0.46,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1005,504433.189,252335.545,PA391,09/10/2012,PA,39,1,1,1,5,FALSE,0.9,0.45,62.9,7.092884,44.61,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1006,504433.189,252335.545,PA391,09/10/2012,PA,39,1,1,1,5,FALSE,0.9,0.45,62.9,7.092884,44.61,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1008,504433.189,252335.545,PA391,09/10/2012,PA,39,3,1,1,5,FALSE,0.89,0.48,58.6,7.092884,41.56,0.48,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1009,504433.189,252335.545,PA391,09/10/2012,PA,39,3,1,1,5,FALSE,0.89,0.48,58.6,7.092884,41.56,0.48,0.961419041666667,1.0525,0.88,0.1725,TL0443352335,52.159422,-0.47476189
1011,504433.189,252335.545,PA392,09/10/2012,PA,39,2,2,1,15,FALSE,0.94,0.31,44.6,7.092884,31.63,0.31,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1012,504433.189,252335.545,PA392,09/10/2012,PA,39,2,2,1,15,FALSE,0.94,0.31,44.6,7.092884,31.63,0.31,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1014,504433.189,252335.545,PA392,09/10/2012,PA,39,3,2,1,15,FALSE,1.02,0.36,56.3,7.092884,39.93,0.36,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1015,504433.189,252335.545,PA392,09/10/2012,PA,39,3,2,1,15,FALSE,1.02,0.36,56.3,7.092884,39.93,0.36,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1017,504433.189,252335.545,PA392,09/10/2012,PA,39,1,2,1,15,TRUE,1.18375728333333,0.28,34.7,7.092884,24.61,0.28,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1018,504433.189,252335.545,PA392,09/10/2012,PA,39,1,2,1,15,TRUE,1.18375728333333,0.28,34.7,7.092884,24.61,0.28,1.18375728333333,1.27,1.0975,0.1725,TL0443352335,52.159422,-0.47476189
1020,504433.189,252335.545,PA393,09/10/2012,PA,39,2,3,1,30,TRUE,1.26987564166667,0.26,41.3,7.092884,29.29,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1021,504433.189,252335.545,PA393,09/10/2012,PA,39,2,3,1,30,TRUE,1.26987564166667,0.26,41.3,7.092884,29.29,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1023,504433.189,252335.545,PA393,09/10/2012,PA,39,1,3,1,30,TRUE,1.26987564166667,0.26,58.1,7.092884,41.21,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1024,504433.189,252335.545,PA393,09/10/2012,PA,39,1,3,1,30,TRUE,1.26987564166667,0.26,58.1,7.092884,41.21,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1026,504433.189,252335.545,PA393,09/10/2012,PA,39,3,3,1,30,FALSE,1.19,0.32,43.6,7.092884,30.92,0.32,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1027,504433.189,252335.545,PA393,09/10/2012,PA,39,3,3,1,30,FALSE,1.19,0.32,43.6,7.092884,30.92,0.32,1.26987564166667,1.3525,1.21,0.1425,TL0443352335,52.159422,-0.47476189
1029,504433.189,252335.545,PA394,09/10/2012,PA,39,1,4,1,50,FALSE,1.52,0.2,37.9,7.092884,26.88,0.2,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1030,504433.189,252335.545,PA394,09/10/2012,PA,39,1,4,1,50,FALSE,1.52,0.2,37.9,7.092884,26.88,0.2,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1032,504433.189,252335.545,PA394,09/10/2012,PA,39,2,4,1,50,FALSE,1.53,0.17,50.3,7.092884,35.68,0.17,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1033,504433.189,252335.545,PA394,09/10/2012,PA,39,2,4,1,50,FALSE,1.53,0.17,50.3,7.092884,35.68,0.17,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1035,504433.189,252335.545,PA394,09/10/2012,PA,39,3,4,1,50,FALSE,1.5,0.21,57.4,7.092884,40.71,0.21,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1036,504433.189,252335.545,PA394,09/10/2012,PA,39,3,4,1,50,FALSE,1.5,0.21,57.4,7.092884,40.71,0.21,1.37158333333333,1.45,1.3,0.15,TL0443352335,52.159422,-0.47476189
1038,504433.189,252365.545,PA361,09/10/2012,PA,36,3,1,1,5,FALSE,0.85,0.45,59.7,7.092884,42.34,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1039,504433.189,252365.545,PA361,09/10/2012,PA,36,3,1,1,5,FALSE,0.85,0.45,59.7,7.092884,42.34,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1041,504433.189,252365.545,PA361,09/10/2012,PA,36,2,1,1,5,FALSE,0.85,0.51,55.5,7.092884,39.37,0.51,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1042,504433.189,252365.545,PA361,09/10/2012,PA,36,2,1,1,5,FALSE,0.85,0.51,55.5,7.092884,39.37,0.51,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1044,504433.189,252365.545,PA361,09/10/2012,PA,36,1,1,1,5,FALSE,0.92,0.49,65.6,7.092884,46.53,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1045,504433.189,252365.545,PA361,09/10/2012,PA,36,1,1,1,5,FALSE,0.92,0.49,65.6,7.092884,46.53,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0443352365,52.159691,-0.47475267
1047,504433.189,252365.545,PA362,09/10/2012,PA,36,3,2,1,15,FALSE,1.23,0.26,39.8,7.092884,28.23,0.26,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1048,504433.189,252365.545,PA362,09/10/2012,PA,36,3,2,1,15,FALSE,1.23,0.26,39.8,7.092884,28.23,0.26,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1050,504433.189,252365.545,PA362,09/10/2012,PA,36,2,2,1,15,FALSE,1.26,0.3,45.4,7.092884,32.2,0.3,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1051,504433.189,252365.545,PA362,09/10/2012,PA,36,2,2,1,15,FALSE,1.26,0.3,45.4,7.092884,32.2,0.3,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1053,504433.189,252365.545,PA362,09/10/2012,PA,36,1,2,1,15,FALSE,1.24,0.27,38.5,7.092884,27.31,0.27,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1054,504433.189,252365.545,PA362,09/10/2012,PA,36,1,2,1,15,FALSE,1.24,0.27,38.5,7.092884,27.31,0.27,1.18375728333333,1.27,1.0975,0.1725,TL0443352365,52.159691,-0.47475267
1056,504433.189,252365.545,PA363,09/10/2012,PA,36,3,3,1,30,FALSE,1.25,0.27,41.3,7.092884,29.29,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1057,504433.189,252365.545,PA363,09/10/2012,PA,36,3,3,1,30,FALSE,1.25,0.27,41.3,7.092884,29.29,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1059,504433.189,252365.545,PA363,09/10/2012,PA,36,2,3,1,30,FALSE,1.32,0.27,45.2,7.092884,32.06,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1060,504433.189,252365.545,PA363,09/10/2012,PA,36,2,3,1,30,FALSE,1.32,0.27,45.2,7.092884,32.06,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1062,504433.189,252365.545,PA363,09/10/2012,PA,36,1,3,1,30,FALSE,1.26,0.27,47.9,7.092884,33.97,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1063,504433.189,252365.545,PA363,09/10/2012,PA,36,1,3,1,30,FALSE,1.26,0.27,47.9,7.092884,33.97,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352365,52.159691,-0.47475267
1065,504433.189,252365.545,PA364,09/10/2012,PA,36,2,4,1,50,FALSE,1.41,0.22,64,7.092884,45.39,0.22,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1066,504433.189,252365.545,PA364,09/10/2012,PA,36,2,4,1,50,FALSE,1.41,0.22,64,7.092884,45.39,0.22,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1068,504433.189,252365.545,PA364,09/10/2012,PA,36,1,4,1,50,FALSE,1.4,0.21,55.6,7.092884,39.44,0.21,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1069,504433.189,252365.545,PA364,09/10/2012,PA,36,1,4,1,50,FALSE,1.4,0.21,55.6,7.092884,39.44,0.21,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1071,504433.189,252365.545,PA364,09/10/2012,PA,36,3,4,1,50,FALSE,1.44,0.2,53,7.092884,37.59,0.2,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1072,504433.189,252365.545,PA364,09/10/2012,PA,36,3,4,1,50,FALSE,1.44,0.2,53,7.092884,37.59,0.2,1.37158333333333,1.45,1.3,0.15,TL0443352365,52.159691,-0.47475267
1074,504433.189,252395.545,PA331,03/10/2012,PA,33,2,1,1,5,FALSE,1.02,0.41,56.9,7.092884,40.36,0.41,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1075,504433.189,252395.545,PA331,03/10/2012,PA,33,2,1,1,5,FALSE,1.02,0.41,56.9,7.092884,40.36,0.41,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1077,504433.189,252395.545,PA331,03/10/2012,PA,33,1,1,1,5,FALSE,0.88,0.42,53,7.092884,37.59,0.42,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1078,504433.189,252395.545,PA331,03/10/2012,PA,33,1,1,1,5,FALSE,0.88,0.42,53,7.092884,37.59,0.42,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1080,504433.189,252395.545,PA331,03/10/2012,PA,33,3,1,1,5,FALSE,0.85,0.35,54.5,7.092884,38.66,0.35,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1081,504433.189,252395.545,PA331,03/10/2012,PA,33,3,1,1,5,FALSE,0.85,0.35,54.5,7.092884,38.66,0.35,0.961419041666667,1.0525,0.88,0.1725,TL0443352395,52.159961,-0.47474345
1083,504433.189,252395.545,PA332,03/10/2012,PA,33,1,2,1,15,FALSE,1.11,0.25,48,7.092884,34.05,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1084,504433.189,252395.545,PA332,03/10/2012,PA,33,1,2,1,15,FALSE,1.11,0.25,48,7.092884,34.05,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1086,504433.189,252395.545,PA332,03/10/2012,PA,33,2,2,1,15,FALSE,1.1,0.29,56.1,7.092884,39.79,0.29,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1087,504433.189,252395.545,PA332,03/10/2012,PA,33,2,2,1,15,FALSE,1.1,0.29,56.1,7.092884,39.79,0.29,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1089,504433.189,252395.545,PA332,03/10/2012,PA,33,3,2,1,15,FALSE,1.08,0.23,56.6,7.092884,40.15,0.23,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1090,504433.189,252395.545,PA332,03/10/2012,PA,33,3,2,1,15,FALSE,1.08,0.23,56.6,7.092884,40.15,0.23,1.18375728333333,1.27,1.0975,0.1725,TL0443352395,52.159961,-0.47474345
1092,504433.189,252395.545,PA333,03/10/2012,PA,33,1,3,1,30,FALSE,1.22,0.21,52.8,7.092884,37.45,0.21,1.26987564166667,1.3525,1.21,0.1425,TL0443352395,52.159961,-0.47474345
1093,504433.189,252395.545,PA333,03/10/2012,PA,33,1,3,1,30,FALSE,1.22,0.21,52.8,7.092884,37.45,0.21,1.26987564166667,1.3525,1.21,0.1425,TL0443352395,52.159961,-0.47474345
1095,504433.189,252395.545,PA333,03/10/2012,PA,33,2,3,1,30,FALSE,1.24,0.27,41.3,7.092884,29.29,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352395,52.159961,-0.47474345
1096,504433.189,252395.545,PA333,03/10/2012,PA,33,2,3,1,30,FALSE,1.24,0.27,41.3,7.092884,29.29,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0443352395,52.159961,-0.47474345
