NR.SAS,type,ID,depth,X_coord,Y_coord,block,depth1,di,reps,reps_included,ol_occ,OC2,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,mEquiv,mMeas,BD1,mMeas1,tC1,MSOC1,vsoc1,tC,MSOC,vsoc
226,SP,3,4,504619.4247,252584.9521,1,50,20,1,1,FALSE,0.761026,1.41333333333333,0.203333333333333,55.3333333333333,7.092884,39.25,0.203333333333333,1.4125,1.49,1.365,0.125,2e+05,28.2666666666667,1.59706666666667,31.9413333333333,12.5209587577225,15.2180891814859,12.1540925706667,14.1489433962264,15.2183688331733,10.7558341333333
227,SP,3,5,504619.4247,252584.9521,1,83,45,1,1,FALSE,0.709576,1.41333333333333,0.203333333333333,55.3333333333333,7.092884,39.25,0.203333333333333,1.4125,1.49,1.365,0.125,450000,63.6,1.59706666666667,71.868,28.1721572048756,31.9258204192032,11.3324017706667,31.8351226415094,31.92640709664,10.0286741333333
228,SP,3,6,504619.4247,252584.9521,1,128,45,1,1,FALSE,0.724499,1.41333333333333,0.203333333333333,55.3333333333333,7.092884,39.25,0.203333333333333,1.4125,1.49,1.365,0.125,450000,63.6,1.59706666666667,71.868,28.1721572048756,32.5972481705868,11.5707320293333,31.8351226415094,32.59784718636,10.2395858666667
229,SP,4,1,504540.7525,252558.6642,1,5,10,1,1,FALSE,4.726317,1.11666666666667,0.29,58.1,7.092884,41.21,0.29,0.999833333333333,1.1,0.9175,0.1825,1e+05,11.1666666666667,1.26183333333333,12.6183333333333,7.92397688548409,47.2572061756655,59.638243345,8.95422388059701,47.25789227935,52.7772065
230,SP,4,2,504540.7525,252558.6642,1,15,10,1,1,FALSE,2.864754,1.29333333333333,0.183333333333333,54.0666666666667,7.092884,38.35,0.183333333333333,1.2075,1.3,1.1275,0.1725,1e+05,12.9333333333333,1.46146666666667,14.6146666666667,6.84144138308549,28.6433532575208,41.867424792,7.7309587628866,28.64383491816,37.0508184
231,SP,4,3,504540.7525,252558.6642,1,30,20,1,1,FALSE,1.763569,1.37333333333333,0.156666666666667,53.8333333333333,7.092884,38.1833333333333,0.156666666666667,1.3115,1.38,1.24,0.14,2e+05,27.4666666666667,1.55186666666667,31.0373333333333,12.8857051293066,35.2659063521091,27.3682394546667,14.5611067961165,35.2665360638133,24.2196809333333
232,SP,4,4,504540.7525,252558.6642,1,50,20,1,1,FALSE,0.865479,1.48333333333333,0.143333333333333,61.3666666666667,7.092884,43.5233333333333,0.143333333333333,1.4125,1.49,1.365,0.125,2e+05,29.6666666666667,1.67616666666667,33.5233333333333,11.9299876702794,17.306678625899,14.506870505,13.4811460674157,17.3070124123,12.8379385
233,SP,4,5,504540.7525,252558.6642,1,83,45,1,1,FALSE,0.667427,1.48333333333333,0.143333333333333,61.3666666666667,7.092884,43.5233333333333,0.143333333333333,1.4125,1.49,1.365,0.125,450000,66.75,1.67616666666667,75.4275,26.8424722581287,30.0291807649958,11.1871888983333,30.3325786516854,30.029759924775,9.90016716666667
234,SP,4,6,504540.7525,252558.6642,1,128,45,1,1,FALSE,0.617894,1.48333333333333,0.143333333333333,61.3666666666667,7.092884,43.5233333333333,0.143333333333333,1.4125,1.49,1.365,0.125,450000,66.75,1.67616666666667,75.4275,26.8424722581287,27.8005693800315,10.3569332633333,30.3325786516854,27.80110555755,9.16542766666667
235,SP,8,1,504567.5665,252519.9016,1,5,10,1,1,FALSE,4.62282,1.13,0.333333333333333,50.4666666666667,7.092884,35.7933333333333,0.333333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,11.3,1.2769,12.769,7.83046683373796,46.222297121142,59.02878858,8.84855752212389,46.2229762134,52.237866
236,SP,8,2,504567.5665,252519.9016,1,15,10,1,1,FALSE,3.130295,1.17666666666667,0.23,67.6333333333333,7.092884,47.97,0.23,1.2075,1.3,1.1275,0.1725,1e+05,11.7666666666667,1.32963333333333,13.2963333333333,7.51987041540274,31.2987878554248,41.6214457516667,8.4975835694051,31.2992666862167,36.8331378333333
237,SP,8,3,504567.5665,252519.9016,1,30,20,1,1,FALSE,2.128898,1.18333333333333,0.263333333333333,41.5666666666667,7.092884,29.4833333333333,0.263333333333333,1.3115,1.38,1.24,0.14,2e+05,23.6666666666667,1.33716666666667,26.7433333333333,14.9549986289418,42.5722666171153,28.4669144233333,16.8994084507042,42.5729216080667,25.1919596666667
238,SP,8,4,504567.5665,252519.9016,1,50,20,1,1,FALSE,0.864386,1.47,0.186666666666667,48.0333333333333,7.092884,34.0666666666667,0.186666666666667,1.4125,1.49,1.365,0.125,2e+05,29.4,1.6611,33.222,12.0382143158148,17.2848483368308,14.358315846,13.6034421768707,17.28517870516,12.7064742
239,SP,8,5,504567.5665,252519.9016,1,83,45,1,1,FALSE,0.635403,1.47,0.186666666666667,48.0333333333333,7.092884,34.0666666666667,0.186666666666667,1.4125,1.49,1.365,0.125,450000,66.15,1.6611,74.7495,27.0859822105834,28.5883853943452,10.554679233,30.6077448979592,28.588931809155,9.3404241
240,SP,8,6,504567.5665,252519.9016,1,128,45,1,1,FALSE,0.623922,1.47,0.186666666666667,48.0333333333333,7.092884,34.0666666666667,0.186666666666667,1.4125,1.49,1.365,0.125,450000,66.15,1.6611,74.7495,27.0859822105834,28.0718262142461,10.363968342,30.6077448979592,28.07236275597,9.1716534
241,SP,11,1,504596.11,252483.3319,1,5,10,1,1,FALSE,4.969312,1.06666666666667,0.263333333333333,54.6,7.092884,38.7266666666667,0.263333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.6666666666667,1.20533333333333,12.0533333333333,8.29546017699115,49.6871303226027,59.8967739733333,9.374,49.6878194005333,53.0059946666667
242,SP,11,2,504596.11,252483.3319,1,15,10,1,1,FALSE,3.336855,1.27666666666667,0.183333333333333,58.1666666666667,7.092884,41.2566666666667,0.183333333333333,1.2075,1.3,1.1275,0.1725,1e+05,12.7666666666667,1.44263333333333,14.4263333333333,6.93076829409182,33.3637361417485,48.138582515,7.83189817232376,33.36428994845,42.6005155
243,SP,11,3,504596.11,252483.3319,1,30,20,1,1,FALSE,1.475337,1.34333333333333,0.166666666666667,57.0333333333333,7.092884,40.4533333333333,0.166666666666667,1.3115,1.38,1.24,0.14,2e+05,26.8666666666667,1.51796666666667,30.3593333333333,13.1735198840554,29.5022609752238,22.395123881,14.8863374689826,29.50277626126,19.8186937
244,SP,11,4,504596.11,252483.3319,1,50,20,1,1,FALSE,0.478385,1.42333333333333,0.15,53.3,7.092884,37.8033333333333,0.15,1.4125,1.49,1.365,0.125,2e+05,28.4666666666667,1.60836666666667,32.1673333333333,12.4329754409235,9.56616116302433,7.69418487833333,14.0495222482436,9.56633819736667,6.80901316666667
245,SP,11,5,504596.11,252483.3319,1,83,45,1,1,FALSE,0.303784,1.42333333333333,0.15,53.3,7.092884,37.8033333333333,0.15,1.4125,1.49,1.365,0.125,450000,64.05,1.60836666666667,72.3765,27.9741947420779,13.6680813177324,4.88596059466667,31.611425058548,13.66833426348,4.32385893333333
246,SP,11,6,504596.11,252483.3319,1,128,45,1,1,FALSE,0.936362,1.42333333333333,0.15,53.3,7.092884,37.8033333333333,0.15,1.4125,1.49,1.365,0.125,450000,64.05,1.60836666666667,72.3765,27.9741947420779,42.1295129395707,15.0601342873333,31.611425058548,42.13029260139,13.3275524666667
247,SP,12,1,504520.3857,252444.4743,1,5,10,1,1,FALSE,3.80276,1.12333333333333,0.293333333333333,51.2,7.092884,36.3166666666667,0.293333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,11.2333333333333,1.26936666666667,12.6936666666667,7.87694438171266,38.0227729032147,48.2709678533333,8.90107715133531,38.0233282329333,42.7176706666667
248,SP,12,2,504520.3857,252444.4743,1,15,10,1,1,FALSE,2.358114,1.32333333333333,0.146666666666667,54.0333333333333,7.092884,38.3233333333333,0.146666666666667,1.2075,1.3,1.1275,0.1725,1e+05,13.2333333333333,1.49536666666667,14.9536666666667,6.68632306457725,23.5776137549282,35.262450718,7.55567506297229,23.57801942914,31.2057086
249,SP,12,3,504520.3857,252444.4743,1,30,20,1,1,FALSE,1.350203,1.34666666666667,0.13,47.3333333333333,7.092884,33.5733333333333,0.13,1.3115,1.38,1.24,0.14,2e+05,26.9333333333333,1.52173333333333,30.4346666666667,13.1409072110751,26.9999507021763,20.5464891186667,14.8494851485149,27.0004234532533,18.1827337333333
250,SP,12,4,504520.3857,252444.4743,1,50,20,1,1,FALSE,0.902496,1.38666666666667,0.126666666666667,53.1,7.092884,37.66,0.126666666666667,1.4125,1.49,1.365,0.125,2e+05,27.7333333333333,1.56693333333333,31.3386666666667,12.7617848876787,18.0470916978688,14.141510656,14.4210769230769,18.04741707776,12.5146112
251,SP,12,5,504520.3857,252444.4743,1,83,45,1,1,FALSE,0.502585,1.38666666666667,0.126666666666667,53.1,7.092884,37.66,0.126666666666667,1.4125,1.49,1.365,0.125,450000,62.4,1.56693333333333,70.512,28.7140159972771,22.612781172648,7.87517189333333,32.4474230769231,22.6131888696,6.96917866666667
252,SP,12,6,504520.3857,252444.4743,1,128,45,1,1,FALSE,0.341348,1.38666666666667,0.126666666666667,53.1,7.092884,37.66,0.126666666666667,1.4125,1.49,1.365,0.125,450000,62.4,1.56693333333333,70.512,28.7140159972771,15.3582530869824,5.34869559466667,32.4474230769231,15.35852998848,4.73335893333333
253,SP,7,1,504502.6264,252522.1896,1,5,10,1,1,FALSE,6.940728,0.906666666666667,0.376666666666667,58.2,7.092884,41.28,0.376666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.06666666666667,1.02453333333333,10.2453333333333,9.75954138469547,69.4001689928064,71.110071936,11.0284117647059,69.40098707328,62.9292672
254,SP,7,2,504502.6264,252522.1896,1,15,10,2,2,TRUE,4.3984075,1.1,0.18,58.7666666666667,7.092884,41.68,0.18,1.2075,1.3,1.1275,0.1725,1e+05,11,1.243,12.43,8.04405229283991,43.9786077794775,54.672205225,9.08990909090909,43.97923675175,48.3824825
255,SP,7,3,504502.6264,252522.1896,1,30,20,1,1,FALSE,1.899498,1.30666666666667,0.21,54.7666666666667,7.092884,38.8466666666667,0.21,1.3115,1.38,1.24,0.14,2e+05,26.1333333333333,1.47653333333333,29.5306666666667,13.5432411052917,37.9843506557728,28.046721136,15.3041224489796,37.98499597856,24.8201072
256,SP,7,4,504502.6264,252522.1896,1,50,20,1,1,FALSE,1.042596,1.31416666666667,0.246666666666667,55.9666666666667,7.092884,39.7,0.246666666666667,1.4125,1.49,1.365,0.125,2e+05,26.2833333333333,1.48500833333333,29.7001666666667,13.4659378903598,20.8488234725034,15.482637483,15.2167698161065,20.84917971018,13.7014491
257,SP,7,5,504502.6264,252522.1896,1,83,45,1,1,FALSE,0.746032,1.31416666666667,0.246666666666667,55.9666666666667,7.092884,39.7,0.246666666666667,1.4125,1.49,1.365,0.125,450000,59.1375,1.48500833333333,66.825375,30.2983602533095,33.5664546131838,11.0786373693333,34.2377320862397,33.56702815326,9.80410386666667
258,SP,7,6,504502.6264,252522.1896,1,128,45,1,1,FALSE,0.664029,1.31416666666667,0.246666666666667,55.9666666666667,7.092884,39.7,0.246666666666667,1.4125,1.49,1.365,0.125,450000,59.1375,1.48500833333333,66.825375,30.2983602533095,29.8768676013064,9.86088598575,34.2377320862397,29.8773780985013,8.726447775
259,SP,14,1,504638.6769,252445.4465,1,5,10,1,1,FALSE,4.279159,1.06,0.353333333333333,52.7,7.092884,37.3766666666667,0.353333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.6,1.1978,11.978,8.347639171815,42.7864644233498,51.255766502,9.43296226415094,42.78705409146,45.3590854
260,SP,14,2,504638.6769,252445.4465,1,15,10,1,1,FALSE,2.291141,1.13333333333333,0.26,44.5333333333333,7.092884,31.5866666666667,0.26,1.2075,1.3,1.1275,0.1725,1e+05,11.3333333333333,1.28066666666667,12.8066666666667,7.80743310775638,22.9084758120927,29.3418790733333,8.82252941176471,22.9088133735333,25.9662646666667
261,SP,14,3,504638.6769,252445.4465,1,30,20,1,1,FALSE,1.90487,1.34,0.27,58.5333333333333,7.092884,41.5166666666667,0.27,1.3115,1.38,1.24,0.14,2e+05,26.8,1.5142,30.284,13.2062948091401,38.091631291692,28.84354154,14.9233731343284,38.0922949484,25.525258
262,SP,14,4,504638.6769,252445.4465,1,50,20,1,1,FALSE,0.763158,1.40666666666667,0.276666666666667,55.6333333333333,7.092884,39.46,0.276666666666667,1.4125,1.49,1.365,0.125,2e+05,28.1333333333333,1.58953333333333,31.7906666666667,12.5803092731619,15.2607338698408,12.130650796,14.216009478673,15.26101298216,10.7350892
263,SP,14,5,504638.6769,252445.4465,1,83,45,1,1,FALSE,0.714281,1.40666666666667,0.276666666666667,55.6333333333333,7.092884,39.46,0.276666666666667,1.4125,1.49,1.365,0.125,450000,63.3,1.58953333333333,71.529,28.3056958646144,32.1375358194351,11.3537345886667,31.9860213270142,32.13812360127,10.0475527333333
264,SP,14,6,504638.6769,252445.4465,1,128,45,1,1,FALSE,0.678382,1.40666666666667,0.276666666666667,55.6333333333333,7.092884,39.46,0.276666666666667,1.4125,1.49,1.365,0.125,450000,63.3,1.58953333333333,71.529,28.3056958646144,30.5223376013922,10.7831080173333,31.9860213270142,30.52289584194,9.54257346666667
265,SP,16,1,504576.8915,252427.7661,1,5,10,1,1,FALSE,4.752553,0.98,0.303333333333333,55.1,7.092884,39.08,0.303333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.8,1.1074,11.074,9.02916073686112,47.5202670228078,52.629771922,10.2030816326531,47.52087249806,46.5750194
266,SP,16,2,504576.8915,252427.7661,1,15,10,1,1,FALSE,2.931857,1.09,0.26,54.7666666666667,7.092884,38.8433333333333,0.26,1.2075,1.3,1.1275,0.1725,1e+05,10.9,1.2317,12.317,8.11786011204027,29.3149588317331,36.111682669,9.1733119266055,29.31537427587,31.9572413
267,SP,16,3,504576.8915,252427.7661,1,30,20,1,1,FALSE,2.414782,1.35666666666667,0.163333333333333,44.6666666666667,7.092884,31.6833333333333,0.163333333333333,1.3115,1.38,1.24,0.14,2e+05,27.1333333333333,1.53303333333333,30.6606666666667,13.0440307451458,48.2882361174025,37.0194129873333,14.7400147420147,48.2890878915067,32.7605424666667
268,SP,16,4,504576.8915,252427.7661,1,50,20,1,1,FALSE,0.603729,1.52333333333333,0.17,52.2333333333333,7.092884,37.0466666666667,0.17,1.4125,1.49,1.365,0.125,2e+05,30.4666666666667,1.72136666666667,34.4273333333333,11.6166750837513,12.0725015220474,10.392389763,13.1271028446389,12.07274063898,9.1968051
269,SP,16,5,504576.8915,252427.7661,1,83,45,1,1,FALSE,0.811306,1.52333333333333,0.17,52.2333333333333,7.092884,37.0466666666667,0.17,1.4125,1.49,1.365,0.125,450000,68.55,1.72136666666667,77.4615,26.1375189384404,36.5024855020281,13.9655510486667,29.5359814004376,36.50320849737,12.3588947333333
270,SP,16,6,504576.8915,252427.7661,1,128,45,2,1,FALSE,1.032,1.52333333333333,0.17,52.2333333333333,7.092884,37.0466666666667,0.17,1.4125,1.49,1.365,0.125,450000,68.55,1.72136666666667,77.4615,26.1375189384404,46.4320059732,17.764504,29.5359814004376,46.43292564,15.7208
271,SP,18,1,504323.9661,252478.6777,1,5,10,1,1,FALSE,4.808673,0.946666666666667,0.383333333333333,34.5,7.092884,24.4733333333333,0.383333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.46666666666667,1.06973333333333,10.6973333333333,9.34712414308862,48.0815860022028,51.439977972,10.5623802816901,48.08217778956,45.5221044
272,SP,18,2,504323.9661,252478.6777,1,15,10,1,1,FALSE,2.896997,1.15666666666667,0.293333333333333,48.1,7.092884,34.1133333333333,0.293333333333333,1.2075,1.3,1.1275,0.1725,1e+05,11.5666666666667,1.30703333333333,13.0703333333333,7.64991428425697,28.9661835283544,37.8647164556667,8.64453314121037,28.9666191401367,33.5085986333333
273,SP,18,3,504323.9661,252478.6777,1,30,20,1,1,FALSE,2.12667,1.33,0.223333333333333,41.5666666666667,7.092884,29.48,0.223333333333333,1.3115,1.38,1.24,0.14,2e+05,26.6,1.5029,30.058,13.3056052964269,42.527007655314,31.96172343,15.0355939849624,42.5277430578,28.284711
274,SP,18,4,504323.9661,252478.6777,1,50,20,1,1,FALSE,0.850846,1.49666666666667,0.203333333333333,51.6666666666667,7.092884,36.6466666666667,0.203333333333333,1.4125,1.49,1.365,0.125,2e+05,29.9333333333333,1.69123333333333,33.8246666666667,11.8236893391411,17.0140420417665,14.3897911673333,13.3610289532294,17.0143731343067,12.7343284666667
275,SP,18,5,504323.9661,252478.6777,1,83,45,1,1,FALSE,0.934989,1.49666666666667,0.203333333333333,51.6666666666667,7.092884,36.6466666666667,0.203333333333333,1.4125,1.49,1.365,0.125,450000,67.35,1.69123333333333,76.1055,26.6033010130674,42.0673892194661,15.812845631,30.0623151447661,42.068207849085,13.9936687
276,SP,18,6,504323.9661,252478.6777,1,128,45,1,1,TRUE,1.30642,1.49666666666667,0.203333333333333,51.6666666666667,7.092884,36.6466666666667,0.203333333333333,1.4125,1.49,1.365,0.125,450000,67.35,1.69123333333333,76.1055,26.6033010130674,58.778957425269,22.0946105133333,30.0623151447661,58.7801012613,19.5527526666667
277,SP,20,1,504395.7246,252473.5041,1,5,10,1,1,FALSE,5.499878,1.05333333333333,0.296666666666667,49.2666666666667,7.092884,34.9433333333333,0.296666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.5333333333333,1.19026666666667,11.9026666666667,8.40047866024421,54.9922336785459,65.4632145413333,9.49267088607595,54.9929867951734,57.9320482666667
278,SP,20,2,504395.7246,252473.5041,1,15,10,1,1,FALSE,3.450644,1.23,0.23,50.7333333333333,7.092884,35.9833333333333,0.23,1.2075,1.3,1.1275,0.1725,1e+05,12.3,1.3899,13.899,7.19376221310886,34.5016439499044,47.960500956,8.12908130081301,34.50219570788,42.4429212
279,SP,20,3,504395.7246,252473.5041,1,30,20,1,1,FALSE,2.230804,1.43333333333333,0.216666666666667,46,7.092884,32.6266666666667,0.216666666666667,1.3115,1.38,1.24,0.14,2e+05,28.6666666666667,1.61966666666667,32.3933333333333,12.3462197983124,44.6088536822427,36.1315887866667,13.951488372093,44.6096850285333,31.9748573333333
280,SP,20,4,504395.7246,252473.5041,1,50,20,1,1,FALSE,0.743329,1.46666666666667,0.21,41.3,7.092884,29.2933333333333,0.21,1.4125,1.49,1.365,0.125,2e+05,29.3333333333333,1.65733333333333,33.1466666666667,12.0655784392599,14.8641161121413,12.3194392933333,13.6343636363636,14.8643995682667,10.9021586666667
281,SP,20,5,504395.7246,252473.5041,1,83,45,2,2,TRUE,1.399912,1.46666666666667,0.21,41.3,7.092884,29.2933333333333,0.21,1.4125,1.49,1.365,0.125,450000,66,1.65733333333333,74.58,27.1475514883347,62.985599456304,23.2012082133333,30.6773181818182,62.9868005808,20.5320426666667
282,SP,20,6,504395.7246,252473.5041,1,128,45,2,2,TRUE,1.7533975,1.46666666666667,0.21,41.3,7.092884,29.2933333333333,0.21,1.4125,1.49,1.365,0.125,450000,66,1.65733333333333,74.58,27.1475514883347,78.889810661445,29.0596412333333,30.6773181818182,78.8913150765,25.7164966666667
283,SP,21,1,504427.8586,252446.7623,1,5,10,1,1,FALSE,4.963949,1.08,0.31,51.9666666666667,7.092884,36.86,0.31,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.8,1.2204,12.204,8.19303474270731,49.6334319966404,60.580033596,9.25825925925926,49.63412893508,53.6106492
284,SP,21,2,504427.8586,252446.7623,1,15,10,1,1,FALSE,3.034955,1.35,0.173333333333333,51.4666666666667,7.092884,36.5033333333333,0.173333333333333,1.2075,1.3,1.1275,0.1725,1e+05,13.5,1.5255,15.255,6.55422779416585,30.3449201761475,46.298238525,7.40640740740741,30.34545281075,40.9718925
285,SP,21,3,504427.8586,252446.7623,1,30,20,1,1,TRUE,0.825015,1.44666666666667,0.15,46.8,7.092884,33.1966666666667,0.15,1.3115,1.38,1.24,0.14,2e+05,28.9333333333333,1.63473333333333,32.6946666666667,12.2324113209086,16.497602640958,13.48679521,13.8228847926267,16.4979129566,11.935217
286,SP,21,4,504427.8586,252446.7623,1,50,20,1,1,FALSE,0.687132,1.50666666666667,0.163333333333333,48.2,7.092884,34.1866666666667,0.163333333333333,1.4125,1.49,1.365,0.125,2e+05,30.1333333333333,1.70253333333333,34.0506666666667,11.7452002506069,13.7403002697312,11.698651344,13.2723362831858,13.74056944224,10.3527888
287,SP,21,5,504427.8586,252446.7623,1,83,45,1,1,FALSE,0.582807,1.50666666666667,0.163333333333333,48.2,7.092884,34.1866666666667,0.163333333333333,1.4125,1.49,1.365,0.125,450000,67.8,1.70253333333333,76.614,26.4267005638656,26.2218498824502,9.922483444,29.8627566371681,26.22236356854,8.7809588
288,SP,21,6,504427.8586,252446.7623,1,128,45,1,1,FALSE,0.658636,1.50666666666667,0.163333333333333,48.2,7.092884,34.1866666666667,0.163333333333333,1.4125,1.49,1.365,0.125,450000,67.8,1.70253333333333,76.614,26.4267005638656,29.6335739261496,11.2134974453333,29.8627566371681,29.63415444792,9.92344906666667
289,SP,24,1,504326.2541,252402.2775,1,5,10,1,1,FALSE,6.596605,0.983333333333333,0.406666666666667,52.5,7.092884,37.2366666666667,0.406666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.83333333333333,1.11116666666667,11.1116666666667,8.99855002249888,65.9587200724108,73.2992758916667,10.1684915254237,65.9595633384167,64.8666158333333
290,SP,24,2,504326.2541,252402.2775,1,15,10,1,1,FALSE,2.456851,1.36666666666667,0.236666666666667,45.0333333333333,7.092884,31.9433333333333,0.236666666666667,1.2075,1.3,1.1275,0.1725,1e+05,13.6666666666667,1.54433333333333,15.4433333333333,6.47428599179797,24.5647158031057,37.9419689433333,7.31607317073171,24.5651523036333,33.5769636666667
291,SP,24,3,504326.2541,252402.2775,1,30,20,1,1,FALSE,1.969569,1.24666666666667,0.23,42.0333333333333,7.092884,29.8133333333333,0.23,1.3115,1.38,1.24,0.14,2e+05,24.9333333333333,1.40873333333333,28.1746666666667,14.1951511050116,39.3858308049948,27.745975026,16.0407807486631,39.38646920796,24.5539602
292,SP,24,4,504326.2541,252402.2775,1,50,20,2,2,TRUE,1.922976,1.345,0.263333333333333,48.2,7.092884,34.1866666666667,0.263333333333333,1.4125,1.49,1.365,0.125,2e+05,26.9,1.51985,30.397,13.1571933414482,38.4536747298528,29.226350736,14.8678884758364,38.45434719456,25.8640272
293,SP,24,5,504326.2541,252402.2775,1,83,45,2,2,TRUE,1.4754335,1.345,0.263333333333333,48.2,7.092884,34.1866666666667,0.263333333333333,1.4125,1.49,1.365,0.125,450000,60.525,1.51985,68.39325,29.6036850182584,66.3844165307776,22.42437604975,33.452749070632,66.3855774387412,19.844580575
294,SP,24,6,504326.2541,252402.2775,1,128,45,2,1,FALSE,0.669548,1.345,0.263333333333333,48.2,7.092884,34.1866666666667,0.263333333333333,1.4125,1.49,1.365,0.125,450000,60.525,1.51985,68.39325,29.6036850182584,30.1250807436249,10.176125278,33.452749070632,30.12560756073,9.0054206
295,SP,33,1,504366.3814,252320.9881,1,5,10,1,1,FALSE,6.140345,1.00333333333333,0.336666666666667,47.8333333333333,7.092884,33.9266666666667,0.336666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.0333333333333,1.13376666666667,11.3376666666667,8.81915699879458,61.3964882815172,69.6171848283333,9.96577740863787,61.3972891871833,61.6081281666667
296,SP,33,2,504366.3814,252320.9881,1,15,10,1,1,FALSE,3.999451,1.2,0.213333333333333,52.8666666666667,7.092884,37.4966666666667,0.213333333333333,1.2075,1.3,1.1275,0.1725,1e+05,12,1.356,13.56,7.37363126843658,39.989086744444,54.23255556,8.33233333333333,39.9897106588,47.993412
297,SP,33,3,504366.3814,252320.9881,1,30,20,1,1,FALSE,2.154258,1.22333333333333,0.196666666666667,46.6333333333333,7.092884,33.0733333333333,0.196666666666667,1.3115,1.38,1.24,0.14,2e+05,24.4666666666667,1.38236666666667,27.6473333333333,14.4659414530636,43.0792040510988,29.779744506,16.3467738419619,43.07988924876,26.3537562
298,SP,33,4,504366.3814,252320.9881,1,50,20,2,1,FALSE,0.553,1.37333333333333,0.143333333333333,57.1666666666667,7.092884,40.5466666666667,0.143333333333333,1.4125,1.49,1.365,0.125,2e+05,27.4666666666667,1.55186666666667,31.0373333333333,12.8857051293066,11.0582836354667,8.58182266666667,14.5611067961165,11.0584810933333,7.59453333333333
299,SP,33,5,504366.3814,252320.9881,1,83,45,4,1,FALSE,0.435928,1.37333333333333,0.143333333333333,57.1666666666667,7.092884,40.5466666666667,0.143333333333333,1.4125,1.49,1.365,0.125,450000,61.8,1.55186666666667,69.834,28.9928365409399,19.6137157404048,6.76502132266667,32.7624902912621,19.61406596496,5.98674453333333
300,SP,33,6,504366.3814,252320.9881,1,128,45,2,1,FALSE,0.38,1.37333333333333,0.143333333333333,57.1666666666667,7.092884,40.5466666666667,0.143333333333333,1.4125,1.49,1.365,0.125,450000,61.8,1.55186666666667,69.834,28.9928365409399,17.097346308,5.89709333333333,32.7624902912621,17.0976516,5.21866666666667
301,SP,34,1,504422.9984,252314.8745,1,5,10,1,1,FALSE,5.990046,0.896666666666667,0.45,55.9,7.092884,39.65,0.45,0.999833333333333,1.1,0.9175,0.1825,1e+05,8.96666666666667,1.01323333333333,10.1323333333333,9.86839500608613,59.8943906857246,60.693142754,11.1514163568773,59.89508892542,53.7107458
302,SP,34,2,504422.9984,252314.8745,1,15,10,2,2,TRUE,4.6692395,1.22666666666667,0.28,43,7.092884,30.5,0.28,1.2075,1.3,1.1275,0.1725,1e+05,12.2666666666667,1.38613333333333,13.8613333333333,7.21331319738361,46.6859228114877,64.7218851226666,8.15117391304348,46.6866673995467,57.2760045333333
303,SP,34,3,504422.9984,252314.8745,1,30,20,1,1,FALSE,1.91289,1.17666666666667,0.226666666666667,36.7,7.092884,26.03,0.226666666666667,1.3115,1.38,1.24,0.14,2e+05,23.5333333333333,1.32963333333333,26.5926666666667,15.0397408308055,38.252713115386,25.43442307,16.9951671388102,38.2532983322,22.508339
304,SP,34,4,504422.9984,252314.8745,1,50,20,2,1,TRUE,1.27,1.44,0.18,39.6666666666667,7.092884,28.1366666666667,0.18,1.4125,1.49,1.365,0.125,2e+05,28.8,1.6272,32.544,12.289052114061,25.395866912,20.66544,13.8868888888889,25.3963424,18.288
305,SP,34,5,504422.9984,252314.8745,1,83,45,1,1,FALSE,0.44368,1.44,0.18,39.6666666666667,7.092884,28.1366666666667,0.18,1.4125,1.49,1.365,0.125,450000,64.8,1.6272,73.224,27.6503672566372,19.962351197568,7.21956096,31.2455,19.9627249536,6.388992
306,SP,34,6,504422.9984,252314.8745,1,128,45,4,1,FALSE,0.543824,1.44,0.18,39.6666666666667,7.092884,28.1366666666667,0.18,1.4125,1.49,1.365,0.125,450000,64.8,1.6272,73.224,27.6503672566372,24.4680979031424,8.849104128,31.2455,24.46855602048,7.8310656
307,SP,22,1,504275.124,252443.3351,1,5,10,1,1,FALSE,6.100428,0.773333333333333,0.516666666666667,48.6,7.092884,34.47,0.516666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,7.73333333333333,0.873866666666667,8.73866666666667,11.442393347574,60.9989490393184,53.309606816,12.9300344827586,60.99956233568,47.1766432
308,SP,22,2,504275.124,252443.3351,1,15,10,1,1,FALSE,3.178292,1.07333333333333,0.343333333333333,55.4,7.092884,39.2933333333333,0.343333333333333,1.2075,1.3,1.1275,0.1725,1e+05,10.7333333333333,1.21286666666667,12.1286666666667,8.24392936843841,31.7790651555763,38.5484442373333,9.3157701863354,31.7795086332533,34.1136674666667
